#BCondn Vector
#elefld	Assigned	BC	KnCh	ChUp	RHValue
63	0.0125	0	0.005	0	0	0	0	0
64	0.0135	0	0.005	0	0	0	0	0
65	0.0145	0	0.005	0	0	0	0	0
66	0.0155	0	0.005	0	0	0	0	0
67	0.0165	0	0.005	0	0	0	0	0
68	0.0175	0	0.005	0	0	0	0	0
69	0.0185	0	0.005	0	0	0	0	0
70	0.0195	0	0.005	0	0	0	0	0
71	0.0205	0	0.005	0	0	0	0	0
72	0.0215	0	0.005	0	0	0	0	0
73	0.0225	0	0.005	0	0	0	0	0
74	0.0235	0	0.005	0	0	0	0	0
75	0.0245	0	0.005	0	0	0	0	0
76	0.0255	0	0.005	0	0	0	0	0
77	0.0265	0	0.005	0	0	0	0	0
78	0.0275	0	0.005	0	0	0	0	0
79	0.0285	0	0.005	0	0	0	0	0
80	0.0295	0	0.005	0	0	0	0	0
81	0.0305	0	0.005	0	0	0	0	0
82	0.0315	0	0.005	0	0	0	0	0
83	0.0325	0	0.005	0	0	0	0	0
84	0.0335	0	0.005	0	0	0	0	0
85	0.0345	0	0.005	0	0	0	0	0
86	0.0355	0	0.005	0	0	0	0	0
87	0.0365	0	0.005	0	0	0	0	0
88	0.0375	0	0.005	0	0	0	0	0
89	0.0385	0	0.005	0	0	0	0	0
90	0.0395	0	0.005	0	0	0	0	0
91	0.0405	0	0.005	0	0	0	0	0
92	0.0415	0	0.005	0	0	0	0	0
93	0.0425	0	0.005	0	0	0	0	0
94	0.0435	0	0.005	0	0	0	0	0
95	0.0445	0	0.005	0	0	0	0	0
96	0.0455	0	0.005	0	0	0	0	0
97	0.0465	0	0.005	0	0	0	0	0
98	0.0475	0	0.005	0	0	0	0	0
99	0.0485	0	0.005	0	0	0	0	0
100	0.0495	0	0.005	0	0	0	0	0
101	-0.0495	0	-0.005	0	0	0	0	0
102	-0.0485	0	-0.005	0	0	0	0	0
103	-0.0475	0	-0.005	0	0	0	0	0
104	-0.0465	0	-0.005	0	0	0	0	0
105	-0.0455	0	-0.005	0	0	0	0	0
106	-0.0445	0	-0.005	0	0	0	0	0
107	-0.0435	0	-0.005	0	0	0	0	0
108	-0.0425	0	-0.005	0	0	0	0	0
109	-0.0415	0	-0.005	0	0	0	0	0
110	-0.0405	0	-0.005	0	0	0	0	0
111	-0.0395	0	-0.005	0	0	0	0	0
112	-0.0385	0	-0.005	0	0	0	0	0
113	-0.0375	0	-0.005	0	0	0	0	0
114	-0.0365	0	-0.005	0	0	0	0	0
115	-0.0355	0	-0.005	0	0	0	0	0
116	-0.0345	0	-0.005	0	0	0	0	0
117	-0.0335	0	-0.005	0	0	0	0	0
118	-0.0325	0	-0.005	0	0	0	0	0
119	-0.0315	0	-0.005	0	0	0	0	0
120	-0.0305	0	-0.005	0	0	0	0	0
121	-0.0295	0	-0.005	0	0	0	0	0
122	-0.0285	0	-0.005	0	0	0	0	0
123	-0.0275	0	-0.005	0	0	0	0	0
124	-0.0265	0	-0.005	0	0	0	0	0
125	-0.0255	0	-0.005	0	0	0	0	0
126	-0.0245	0	-0.005	0	0	0	0	0
127	-0.0235	0	-0.005	0	0	0	0	0
128	-0.0225	0	-0.005	0	0	0	0	0
129	-0.0215	0	-0.005	0	0	0	0	0
130	-0.0205	0	-0.005	0	0	0	0	0
131	-0.0195	0	-0.005	0	0	0	0	0
132	-0.0185	0	-0.005	0	0	0	0	0
133	-0.0175	0	-0.005	0	0	0	0	0
134	-0.0165	0	-0.005	0	0	0	0	0
135	-0.0155	0	-0.005	0	0	0	0	0
136	-0.0145	0	-0.005	0	0	0	0	0
137	-0.0135	0	-0.005	0	0	0	0	0
138	-0.0125	0	-0.005	0	0	0	0	0
139	-0.0115	0	-0.005	0	0	0	0	0
140	-0.0105	0	-0.005	0	0	0	0	0
141	-0.0095	0	-0.005	0	0	0	0	0
142	-0.0085	0	-0.005	0	0	0	0	0
143	-0.0075	0	-0.005	0	0	0	0	0
144	-0.0065	0	-0.005	0	0	0	0	0
145	-0.0055	0	-0.005	0	0	0	0	0
146	-0.0045	0	-0.005	0	0	0	0	0
147	-0.0035	0	-0.005	0	0	0	0	0
148	-0.0025	0	-0.005	0	0	0	0	0
149	-0.0015	0	-0.005	0	0	0	0	0
150	-0.0005	0	-0.005	0	0	0	0	0
151	0.0005	0	-0.005	0	0	0	0	0
152	0.0015	0	-0.005	0	0	0	0	0
153	0.0025	0	-0.005	0	0	0	0	0
154	0.0035	0	-0.005	0	0	0	0	0
155	0.0045	0	-0.005	0	0	0	0	0
156	0.0055	0	-0.005	0	0	0	0	0
157	0.0065	0	-0.005	0	0	0	0	0
158	0.0075	0	-0.005	0	0	0	0	0
159	0.0085	0	-0.005	0	0	0	0	0
160	0.0095	0	-0.005	0	0	0	0	0
161	0.0105	0	-0.005	0	0	0	0	0
162	0.0115	0	-0.005	0	0	0	0	0
163	0.0125	0	-0.005	0	0	0	0	0
164	0.0135	0	-0.005	0	0	0	0	0
165	0.0145	0	-0.005	0	0	0	0	0
166	0.0155	0	-0.005	0	0	0	0	0
167	0.0165	0	-0.005	0	0	0	0	0
168	0.0175	0	-0.005	0	0	0	0	0
169	0.0185	0	-0.005	0	0	0	0	0
170	0.0195	0	-0.005	0	0	0	0	0
171	0.0205	0	-0.005	0	0	0	0	0
172	0.0215	0	-0.005	0	0	0	0	0
173	0.0225	0	-0.005	0	0	0	0	0
174	0.0235	0	-0.005	0	0	0	0	0
175	0.0245	0	-0.005	0	0	0	0	0
176	0.0255	0	-0.005	0	0	0	0	0
177	0.0265	0	-0.005	0	0	0	0	0
178	0.0275	0	-0.005	0	0	0	0	0
179	0.0285	0	-0.005	0	0	0	0	0
180	0.0295	0	-0.005	0	0	0	0	0
181	0.0305	0	-0.005	0	0	0	0	0
182	0.0315	0	-0.005	0	0	0	0	0
183	0.0325	0	-0.005	0	0	0	0	0
184	0.0335	0	-0.005	0	0	0	0	0
185	0.0345	0	-0.005	0	0	0	0	0
186	0.0355	0	-0.005	0	0	0	0	0
187	0.0365	0	-0.005	0	0	0	0	0
188	0.0375	0	-0.005	0	0	0	0	0
189	0.0385	0	-0.005	0	0	0	0	0
190	0.0395	0	-0.005	0	0	0	0	0
191	0.0405	0	-0.005	0	0	0	0	0
192	0.0415	0	-0.005	0	0	0	0	0
193	0.0425	0	-0.005	0	0	0	0	0
194	0.0435	0	-0.005	0	0	0	0	0
195	0.0445	0	-0.005	0	0	0	0	0
196	0.0455	0	-0.005	0	0	0	0	0
197	0.0465	0	-0.005	0	0	0	0	0
198	0.0475	0	-0.005	0	0	0	0	0
199	0.0485	0	-0.005	0	0	0	0	0
200	0.0495	0	-0.005	0	0	0	0	0
201	0	-0.0495	0	0	-2100	0	0	-2100
202	0	-0.0485	0	0	-2100	0	0	-2100
203	0	-0.0475	0	0	-2100	0	0	-2100
204	0	-0.0465	0	0	-2100	0	0	-2100
205	0	-0.0455	0	0	-2100	0	0	-2100
206	0	-0.0445	0	0	-2100	0	0	-2100
207	0	-0.0435	0	0	-2100	0	0	-2100
208	0	-0.0425	0	0	-2100	0	0	-2100
209	0	-0.0415	0	0	-2100	0	0	-2100
210	0	-0.0405	0	0	-2100	0	0	-2100
211	0	-0.0395	0	0	-2100	0	0	-2100
212	0	-0.0385	0	0	-2100	0	0	-2100
213	0	-0.0375	0	0	-2100	0	0	-2100
214	0	-0.0365	0	0	-2100	0	0	-2100
215	0	-0.0355	0	0	-2100	0	0	-2100
216	0	-0.0345	0	0	-2100	0	0	-2100
217	0	-0.0335	0	0	-2100	0	0	-2100
218	0	-0.0325	0	0	-2100	0	0	-2100
219	0	-0.0315	0	0	-2100	0	0	-2100
220	0	-0.0305	0	0	-2100	0	0	-2100
221	0	-0.0295	0	0	-2100	0	0	-2100
222	0	-0.0285	0	0	-2100	0	0	-2100
223	0	-0.0275	0	0	-2100	0	0	-2100
224	0	-0.0265	0	0	-2100	0	0	-2100
225	0	-0.0255	0	0	-2100	0	0	-2100
226	0	-0.0245	0	0	-2100	0	0	-2100
227	0	-0.0235	0	0	-2100	0	0	-2100
228	0	-0.0225	0	0	-2100	0	0	-2100
229	0	-0.0215	0	0	-2100	0	0	-2100
230	0	-0.0205	0	0	-2100	0	0	-2100
231	0	-0.0195	0	0	-2100	0	0	-2100
232	0	-0.0185	0	0	-2100	0	0	-2100
233	0	-0.0175	0	0	-2100	0	0	-2100
234	0	-0.0165	0	0	-2100	0	0	-2100
235	0	-0.0155	0	0	-2100	0	0	-2100
236	0	-0.0145	0	0	-2100	0	0	-2100
237	0	-0.0135	0	0	-2100	0	0	-2100
238	0	-0.0125	0	0	-2100	0	0	-2100
239	0	-0.0115	0	0	-2100	0	0	-2100
240	0	-0.0105	0	0	-2100	0	0	-2100
241	0	-0.0095	0	0	-2100	0	0	-2100
242	0	-0.0085	0	0	-2100	0	0	-2100
243	0	-0.0075	0	0	-2100	0	0	-2100
244	0	-0.0065	0	0	-2100	0	0	-2100
245	0	-0.0055	0	0	-2100	0	0	-2100
246	0	-0.0045	0	0	-2100	0	0	-2100
247	0	-0.0035	0	0	-2100	0	0	-2100
248	0	-0.0025	0	0	-2100	0	0	-2100
249	0	-0.0015	0	0	-2100	0	0	-2100
250	0	-0.0005	0	0	-2100	0	0	-2100
251	0	0.0005	0	0	-2100	0	0	-2100
252	0	0.0015	0	0	-2100	0	0	-2100
253	0	0.0025	0	0	-2100	0	0	-2100
254	0	0.0035	0	0	-2100	0	0	-2100
255	0	0.0045	0	0	-2100	0	0	-2100
256	0	0.0055	0	0	-2100	0	0	-2100
257	0	0.0065	0	0	-2100	0	0	-2100
258	0	0.0075	0	0	-2100	0	0	-2100
259	0	0.0085	0	0	-2100	0	0	-2100
260	0	0.0095	0	0	-2100	0	0	-2100
261	0	0.0105	0	0	-2100	0	0	-2100
262	0	0.0115	0	0	-2100	0	0	-2100
263	0	0.0125	0	0	-2100	0	0	-2100
264	0	0.0135	0	0	-2100	0	0	-2100
265	0	0.0145	0	0	-2100	0	0	-2100
266	0	0.0155	0	0	-2100	0	0	-2100
267	0	0.0165	0	0	-2100	0	0	-2100
268	0	0.0175	0	0	-2100	0	0	-2100
269	0	0.0185	0	0	-2100	0	0	-2100
270	0	0.0195	0	0	-2100	0	0	-2100
271	0	0.0205	0	0	-2100	0	0	-2100
272	0	0.0215	0	0	-2100	0	0	-2100
273	0	0.0225	0	0	-2100	0	0	-2100
274	0	0.0235	0	0	-2100	0	0	-2100
275	0	0.0245	0	0	-2100	0	0	-2100
276	0	0.0255	0	0	-2100	0	0	-2100
277	0	0.0265	0	0	-2100	0	0	-2100
278	0	0.0275	0	0	-2100	0	0	-2100
279	0	0.0285	0	0	-2100	0	0	-2100
280	0	0.0295	0	0	-2100	0	0	-2100
281	0	0.0305	0	0	-2100	0	0	-2100
282	0	0.0315	0	0	-2100	0	0	-2100
283	0	0.0325	0	0	-2100	0	0	-2100
284	0	0.0335	0	0	-2100	0	0	-2100
285	0	0.0345	0	0	-2100	0	0	-2100
286	0	0.0355	0	0	-2100	0	0	-2100
287	0	0.0365	0	0	-2100	0	0	-2100
288	0	0.0375	0	0	-2100	0	0	-2100
289	0	0.0385	0	0	-2100	0	0	-2100
290	0	0.0395	0	0	-2100	0	0	-2100
291	0	0.0405	0	0	-2100	0	0	-2100
292	0	0.0415	0	0	-2100	0	0	-2100
293	0	0.0425	0	0	-2100	0	0	-2100
294	0	0.0435	0	0	-2100	0	0	-2100
295	0	0.0445	0	0	-2100	0	0	-2100
296	0	0.0455	0	0	-2100	0	0	-2100
297	0	0.0465	0	0	-2100	0	0	-2100
298	0	0.0475	0	0	-2100	0	0	-2100
299	0	0.0485	0	0	-2100	0	0	-2100
300	0	0.0495	0	0	-2100	0	0	-2100
